context_id,g567_evaluation_uid,split,map,map_family,ltm_target_map,ltm_target_match_type,agent_count,official_scenario,map_source_type,scenario_source_type,complete_triple,ltm_30s_present,ltm_30s_success,ltm_30s_ratio,ltm_30s_solver_wall_ms,ltm_30s_actor_inference_ms,ltm_30s_total_method_ms,ltm_30s_hard_timeout,ltm_30s_infrastructure_failure,static_flow_30s_present,static_flow_30s_success,static_flow_30s_ratio,static_flow_30s_solver_wall_ms,static_flow_30s_actor_inference_ms,static_flow_30s_total_method_ms,static_flow_30s_hard_timeout,static_flow_30s_infrastructure_failure,gate3b_actor_30s_present,gate3b_actor_30s_success,gate3b_actor_30s_ratio,gate3b_actor_30s_solver_wall_ms,gate3b_actor_30s_actor_inference_ms,gate3b_actor_30s_total_method_ms,gate3b_actor_30s_hard_timeout,gate3b_actor_30s_infrastructure_failure,actor_vs_ltm_both_success,actor_vs_ltm_success_gain,actor_vs_ltm_success_regression,actor_vs_ltm_relative_quality_improvement,actor_vs_ltm_harmful_quality_delta,actor_vs_ltm_runtime_change_ms,actor_vs_static_flow_both_success,actor_vs_static_flow_success_gain,actor_vs_static_flow_success_regression,actor_vs_static_flow_relative_quality_improvement,actor_vs_static_flow_harmful_quality_delta,actor_vs_static_flow_runtime_change_ms,static_flow_vs_ltm_both_success,static_flow_vs_ltm_success_gain,static_flow_vs_ltm_success_regression,static_flow_vs_ltm_relative_quality_improvement,static_flow_vs_ltm_harmful_quality_delta,static_flow_vs_ltm_runtime_change_ms
g567_gate3b_development_00232,2b840d886b4581afb0ed85bbf97974583c93e292404b2db02bd3485918145dd8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.01777777778,35.8738973736763,0.0,35.8738973736763,False,False,True,True,1.01555555556,47.72551450878382,0.0,47.72551450878382,False,False,True,True,1.00666666667,40.27979914098978,15.325724667705158,55.60552380869494,False,False,True,False,False,0.010917030566570013,0.0,19.73162643501864,True,False,False,0.008752735230815142,0.0,7.880009299911123,True,False,False,0.0021834061113488496,0.0,11.851617135107517
g567_gate3b_development_00233,b7907d7167aa89fd6088c44b484f5d30335b7fce9d19a6c0bb4b88bd098d010a,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.05900151286,38.6850917711854,0.0,38.6850917711854,False,False,True,True,1.02874432678,41.828847490251064,0.0,41.828847490251064,False,False,True,True,1.04689863843,43.952224776148796,15.325724667705158,59.277949443853956,False,False,True,False,False,0.011428571426035365,0.0,20.592857672668558,True,False,False,-0.017647058824444322,0.017647058824444322,17.44910195360289,True,False,False,0.028571428569809845,0.0,3.143755719065666
g567_gate3b_development_00234,04117118e8cb67c18e12420ae1b5ed0683875105e262f401bc2a8f9b4fbe8d51,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.04229607251,34.7664300352335,0.0,34.7664300352335,False,False,True,True,1.03474320242,42.21994150429964,0.0,42.21994150429964,False,False,True,True,1.02265861027,43.01300551742315,15.325724667705158,58.33873018512831,False,False,True,False,False,0.01884057971427457,0.0,23.572300149894815,True,False,False,0.011678832121571182,0.0,16.118788680828672,True,False,False,0.007246376810968332,0.0,7.453511469066143
g567_gate3b_development_00235,b7c376bd75042a0bc7e5716da82a44ec23d18d1d674569cab7c0aad8601d4047,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06441717791,35.45656241476536,0.0,35.45656241476536,False,False,True,True,1.04447852761,41.82795342057943,0.0,41.82795342057943,False,False,True,True,1.04294478528,42.68208704888821,15.325724667705158,58.007811716593366,False,False,True,False,False,0.020172910655351678,0.0,22.55124930182801,True,False,False,0.0014684287799668469,0.0,16.179858296013933,True,False,False,0.018731988466354835,0.0,6.3713910058140755
g567_gate3b_development_00236,c6602b8c7798d591a69728827f340f97263684506962bd6c9f50b5be3afc7ff5,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.08983799705,34.35519803315401,0.0,34.35519803315401,False,False,True,True,1.0765832106,40.67005030810833,0.0,40.67005030810833,False,False,True,True,1.08100147275,41.35768208652735,15.325724667705158,56.68340675423251,False,False,True,False,False,0.008108108107736257,0.0,22.328208721078497,True,False,False,-0.004103967168072018,0.004103967168072018,16.013356446124178,True,False,False,0.012162162161604283,0.0,6.314852274954319
g567_gate3b_development_00237,9113da9243a615fe30260742165659a5dc467dc3f2996f7c749a3f839db87210,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.15384615385,36.373076029121876,0.0,36.373076029121876,False,False,True,True,1.14128728414,46.4814156293869,0.0,46.4814156293869,False,False,True,True,1.13657770801,41.49334877729416,15.325724667705158,56.81907344499932,False,False,True,False,False,0.014965986394616859,0.0,20.445997415877443,True,False,False,0.0041265474481728195,0.0,10.337657815612417,True,False,False,0.01088435374863046,0.0,10.108339600265026
g567_gate3b_development_00238,de29999116d5296b129f19d22c681805ade7eca50c0574546f61afb89542fa1a,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.08931698774,36.14205215126276,0.0,36.14205215126276,False,False,True,True,1.08406304729,55.28168473392725,0.0,55.28168473392725,False,False,True,True,1.07705779335,41.70396737754345,15.325724667705158,57.02969204524861,False,False,True,False,False,0.011254019287291184,0.0,20.88763989398585,True,False,False,0.0064620355407482635,0.0,1.7480073113213592,True,False,False,0.004823151120502005,0.0,19.13963258266449
g567_gate3b_development_00239,4c1fd983b074add8e87b7e95fee0ecaa842caa30fd57af5030af5ded084c746c,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.0626118068,55.53478188812733,0.0,55.53478188812733,False,False,True,True,1.0572450805,65.37326332181692,0.0,65.37326332181692,False,False,True,True,1.06797853309,58.50708391517401,15.325724667705158,73.83280858287917,False,False,True,False,False,-0.005050505043946142,0.005050505043946142,18.29802669475184,True,False,False,-0.01015228426026242,0.01015228426026242,8.459545261062246,True,False,False,0.005050505053356709,0.0,9.838481433689594
g567_gate3b_development_00240,9e7a6e9d9852701c1ce5359972db565ae562009b8de40ca8d755b83554c0040e,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.06384976526,53.174558095633984,0.0,53.174558095633984,False,False,True,True,1.06291079812,64.77126386016607,0.0,64.77126386016607,False,False,True,True,1.05727699531,59.59191732108593,15.325724667705158,74.91764198879109,False,False,True,False,False,0.0061782877288069395,0.0,21.743083893157106,True,False,False,0.005300353350407858,0.0,10.146378128625017,True,False,False,0.0008826125367151719,0.0,11.59670576453209
g567_gate3b_development_00241,3cb77bdf41f4bbde784c5d569ca99b53d81e0a06e23187c4d2e63085019161e9,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.11060329068,43.250204995274544,0.0,43.250204995274544,False,False,True,True,1.10237659963,59.72027126699686,0.0,59.72027126699686,False,False,True,True,1.09689213894,60.52838172763586,15.325724667705158,75.85410639534102,False,False,True,False,False,0.012345679015236023,0.0,32.603901400066476,True,False,False,0.004975124373867122,0.0,16.13383512834416,True,False,False,0.007407407414544163,0.0,16.470066271722317
g567_gate3b_development_00242,8658e72545001f81a9cb33f8e24eb0590625118f5acd3b6dc2c081351764a0d8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.07575757576,44.84931845217943,0.0,44.84931845217943,False,False,True,True,1.0595959596,90.28046205639839,0.0,90.28046205639839,False,False,True,True,1.0696969697,58.40626452118158,15.325724667705158,73.73198918888674,False,False,True,False,False,0.005633802816325256,0.0,28.88267073670731,True,False,False,-0.009532888464215399,0.009532888464215399,-16.54847286751165,True,False,False,0.015023474176867556,0.0,45.43114360421896
g567_gate3b_development_00243,4f876b9f989c3ce07dd34f290b71eadc91fdfb320236aa77d98e8ba8368de98c,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.07314725698,54.818836972117424,0.0,54.818836972117424,False,False,True,True,1.05293551492,57.933966629207134,0.0,57.933966629207134,False,False,True,True,1.04812319538,57.536400854587555,15.325724667705158,72.86212552229271,False,False,True,False,False,0.023318385652330183,0.0,18.04328855017529,True,False,False,0.0045703839141236135,0.0,14.92815889308558,True,False,False,0.01883408071775631,0.0,3.1151296570897102
g567_gate3b_development_00244,a7a1b7cad8dbb1d4c94299d5879477fc357cc88463bb5dd3633969960e54d6af,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.11830985915,49.258158542215824,0.0,49.258158542215824,False,False,True,True,1.07699530516,61.495641246438026,0.0,61.495641246438026,False,False,True,True,1.07981220657,54.81523647904396,15.325724667705158,70.14096114674912,False,False,True,False,False,0.034424853062872185,0.0,20.882802604533296,True,False,False,-0.0026155187459999396,0.0026155187459999396,8.645319900311094,True,False,False,0.03694374475192603,0.0,12.237482704222202
g567_gate3b_development_00245,9a16c3ba28415c075bbe4a8aae8b0038b22160f1977a279aa6759c15a80377e1,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05907626208,51.25894583761692,0.0,51.25894583761692,False,False,True,True,1.04618689581,61.51905748993158,0.0,61.51905748993158,False,False,True,True,1.0537056928,56.29424937069416,15.325724667705158,71.61997403839932,False,False,True,False,False,0.00507099391450098,0.0,20.3610282007824,True,False,False,-0.007186858313856583,0.007186858313856583,10.100916548467737,True,False,False,0.012170385392913664,0.0,10.260111652314663
g567_gate3b_development_00246,4b979813c9c7e85092294fe1a9fc301b39b7ed8138abdcb362ae1efa96cd6697,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06426056338,51.404597237706184,0.0,51.404597237706184,False,False,True,True,1.0536971831,65.5331052839756,0.0,65.5331052839756,False,False,True,True,1.05985915493,59.2208718881011,15.325724667705158,74.54659655580626,False,False,True,False,False,0.004135649296278937,0.0,23.141999318100076,True,False,False,-0.005847953215430887,0.005847953215430887,9.01349127183066,True,False,False,0.009925558311069657,0.0,14.128508046269417
g567_gate3b_development_00247,eedbb80601ee9bf687fab546a3c74e4cbb87881a7012887fa52bac454a29614f,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05817782656,45.79276870936155,0.0,45.79276870936155,False,False,True,True,1.03512623491,56.128574535250664,0.0,56.128574535250664,False,False,True,True,1.04610318332,56.116470135748386,15.325724667705158,71.44219480345355,False,False,True,False,False,0.011410788373115852,0.0,25.649426094091993,True,False,False,-0.010604453872193052,0.010604453872193052,15.313620268202882,True,False,False,0.02178423235812602,0.0,10.33580582588911
g567_gate3b_development_00248,d21c7737be3b870184bd777506135953c96e8d18cc1d7e20143eead7db03e1df,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.18668122271,72.52461463212967,0.0,72.52461463212967,False,False,True,True,1.17139737991,63.40947840362787,0.0,63.40947840362787,False,False,True,True,1.17903930131,61.62265408784151,15.325724667705158,76.94837875554667,False,False,True,False,False,0.006439742412497589,0.0,4.423764123417001,True,False,False,-0.0065237651467064265,0.0065237651467064265,13.538900351918798,True,False,False,0.012879484824995178,0.0,-9.115136228501797
g567_gate3b_development_00249,9946ee0fbf2de91c6f8ee18e3ec8dba66d90818bf032f9235691f3aa28ad89e0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.1505595117,44.90156192332506,0.0,44.90156192332506,False,False,True,True,1.12919633774,55.73615711182356,0.0,55.73615711182356,False,False,True,True,1.12207527976,57.77444876730442,15.325724667705158,73.10017343500958,False,False,True,False,False,0.024756852340400367,0.0,28.19861151168452,True,False,False,0.006306306301216243,0.0,17.36401632318602,True,False,False,0.018567639259645937,0.0,10.834595188498497
g567_gate3b_development_00250,40c8a007f728cd72395fcf217419ad5660e802a034f6c06be19edfac68855b55,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.06417112299,54.63484954088926,0.0,54.63484954088926,False,False,True,True,1.05240641711,78.59009969979525,0.0,78.59009969979525,False,False,True,True,1.05561497326,58.4832513704896,15.325724667705158,73.80897603819476,False,False,True,False,False,0.008040201002597929,0.0,19.174126497305494,True,False,False,-0.003048780488065538,0.003048780488065538,-4.781123661600489,True,False,False,0.011055276379746725,0.0,23.955250158905983
g567_gate3b_development_00251,5ca76814302e254e1b88e58e9f2669a76957b0d6178a33f57707b2bdd3b8c5c5,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.15553602812,51.95456650108099,0.0,51.95456650108099,False,False,True,True,1.14499121265,63.24390601366758,0.0,63.24390601366758,False,False,True,True,1.09578207381,61.65141053497791,15.325724667705158,76.97713520268307,False,False,True,False,False,0.05171102661958261,0.0,25.022568701602083,True,False,False,0.04297774366853784,0.0,13.73322918901549,True,False,False,0.009125475288863103,0.0,11.289339512586594
g567_gate3b_development_00252,ef581b6ec44ccfe6d396e384737e26d5811b1dc34b533a351af2555b1ad05f48,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06633291615,47.20018059015274,0.0,47.20018059015274,False,False,True,True,1.05757196496,60.051227919757366,0.0,60.051227919757366,False,False,True,True,1.04380475594,58.55649057775736,15.325724667705158,73.88221524546252,False,False,True,False,False,0.021126760572427836,0.0,26.682034655309778,True,False,False,0.01301775148750331,0.0,13.830987325705152,True,False,False,0.00821596244222811,0.0,12.851047329604626
g567_gate3b_development_00253,abfda05d8f58a3eaf00f5b0d32c542c4995e7fdf156199842db22bbd962acb73,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.05299015897,76.93035714328289,0.0,76.93035714328289,False,False,True,True,1.05071915216,63.50228935480118,0.0,63.50228935480118,False,False,True,True,1.05450416351,57.4333481490612,15.325724667705158,72.75907281676636,False,False,True,False,False,-0.00143781452001519,0.00143781452001519,-4.171284326516528,True,False,False,-0.003602305470704727,0.003602305470704727,9.256783461965185,True,False,False,0.0021567217800225738,0.0,-13.428067788481712
g567_gate3b_development_00254,fdaf35aea83810e376a05a3b9729cf08ceb8f87d2d8f7ce38c29e25b333e04f0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05681818182,44.503457844257355,0.0,44.503457844257355,False,False,True,True,1.05454545455,60.32422371208668,0.0,60.32422371208668,False,False,True,True,1.03636363636,57.01114982366562,15.325724667705158,72.33687449137078,False,False,True,False,False,0.01935483871480544,0.0,27.833416647113424,True,False,False,0.01724137931802911,0.0,12.012650779284101,True,False,False,0.0021505376318243065,0.0,15.820765867829323
g567_gate3b_development_00255,fadb20adf62649a51bb8c69d1cf38f260541cf6bca79b4ee88ccf83e19c59247,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.08361204013,64.57513384521008,0.0,64.57513384521008,False,False,True,True,1.0610367893,82.64345489442348,0.0,82.64345489442348,False,False,True,True,1.07525083612,69.63080074638128,15.325724667705158,84.95652541408644,False,False,True,False,False,0.007716049379625738,0.0,20.381391568876367,True,False,False,-0.013396375095888534,0.013396375095888534,2.3130705196629577,True,False,False,0.020833333327757952,0.0,18.06832104921341
g567_gate3b_development_00256,b9e3391b1a86e0fee8a3466d3a74607700e0301f5e6990d38b99f8adab2c3768,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.06318883174,57.8707717359066,0.0,57.8707717359066,False,False,True,True,1.05657604702,74.49116371572018,0.0,74.49116371572018,False,False,True,True,1.05510653931,70.17667591571808,15.325724667705158,85.50240058342324,False,False,True,False,False,0.007601935036105062,0.0,27.631628847516637,True,False,False,0.0013908205794979259,0.0,11.011236867703062,True,False,False,0.006219765033815809,0.0,16.620391979813576
g567_gate3b_development_00257,296713622f9a149ae64d1906651788281cae8697bcef4da7f0fb3c9404651c59,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.067927773,57.350847870111465,0.0,57.350847870111465,False,False,True,True,1.05417024936,73.12889862805605,0.0,73.12889862805605,False,False,True,True,1.05331040413,66.96546077728271,15.325724667705158,82.29118544498787,False,False,True,False,False,0.013687600640759794,0.0,24.94033757487641,True,False,False,0.0008156606871821289,0.0,9.162286816931825,True,False,False,0.012882447659688354,0.0,15.778050757944584
g567_gate3b_development_00258,33feef83c45d2220223597c8688ed263d0bd4252f7534f64a7c137ba15e607d0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.1169550173,54.67109102755785,0.0,54.67109102755785,False,False,True,True,1.09965397924,70.68416383117437,0.0,70.68416383117437,False,False,True,True,1.10034602076,73.43092933297157,15.325724667705158,88.75665400067673,False,False,True,False,False,0.014869888476036153,0.0,34.08556297311888,True,False,False,-0.0006293266182497769,0.0006293266182497769,18.07249016950236,True,False,False,0.015489467160299447,0.0,16.013072803616524
g567_gate3b_development_00259,a516998ea8400cbe746b3ed964683654a8c35d3af1d8ee4146a81c9761b1e57b,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.08672294705,62.99750879406929,0.0,62.99750879406929,False,False,True,True,1.07904834996,83.82819313555956,0.0,83.82819313555956,False,False,True,True,1.07214121259,69.85892914235592,15.325724667705158,85.18465381006108,False,False,True,False,False,0.013418079096961391,0.0,22.18714501599179,True,False,False,0.0064011379751946085,0.0,1.3564606745015197,True,False,False,0.007062146898464949,0.0,20.83068434149027
g567_gate3b_development_00260,7746b90bb191b4dda166db51d9046a43f6a2219e2305a713abf73e0dac6f3fb2,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.09582309582,58.15102905035019,0.0,58.15102905035019,False,False,True,True,1.08681408681,73.36737960577011,0.0,73.36737960577011,False,False,True,True,1.0819000819,71.04410044848919,15.325724667705158,86.36982511619435,False,False,True,False,False,0.012705530640035849,0.0,28.21879606584416,True,False,False,0.004521477012157211,0.0,13.002445510424238,True,False,False,0.00822122571094242,0.0,15.216350555419922
g567_gate3b_development_00261,684a08315b2354e06fb749cf9630a030eefdd9b941ca7d73b137c0eafb9d6d73,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.08068965517,56.19078781455755,0.0,56.19078781455755,False,False,True,True,1.07034482759,76.81546173989773,0.0,76.81546173989773,False,False,True,True,1.07379310345,70.93030773103237,15.325724667705158,86.25603239873753,False,False,True,False,False,0.00638162092790207,0.0,30.06524458417998,True,False,False,-0.0032216494825915354,0.0032216494825915354,9.440570658839803,True,False,False,0.0095724313918529,0.0,20.624673925340176
g567_gate3b_development_00262,7c5d8da3375634a34a8272abf6d124d22e56d17d7335193a4e9154ad80bc8928,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.06401944895,53.775896318256855,0.0,53.775896318256855,False,False,True,True,1.06564019449,72.13275879621506,0.0,72.13275879621506,False,False,True,True,1.06645056726,69.97632887214422,15.325724667705158,85.30205353984938,False,False,True,False,False,-0.002284843864836472,0.002284843864836472,31.526157221592527,True,False,False,-0.0007604562723798055,0.0007604562723798055,13.169294743634325,True,False,False,-0.0015232292432243843,0.0015232292432243843,18.356862477958202
g567_gate3b_development_00263,e6f45ef1b085f09598f030a3c935671c8f4bbb8824284647f17fe460cd4dc5f8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.07547169811,55.61721697449684,0.0,55.61721697449684,False,False,True,True,1.08490566038,69.95383370667696,0.0,69.95383370667696,False,False,True,True,1.09703504043,73.90362210571766,15.325724667705158,89.22934677342282,False,False,True,False,False,-0.020050125315147424,0.020050125315147424,33.61212979892598,True,False,False,-0.011180124219972753,0.011180124219972753,19.27551306674586,True,False,False,-0.008771929830026096,0.008771929830026096,14.336616732180119
g567_gate3b_development_00264,66b1b960c05c6808e027b08da38508e80372845b2b4c74fe78690990640f1dd3,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06447091801,60.755605809390545,0.0,60.755605809390545,False,False,True,True,1.05816398038,81.31965063512325,0.0,81.31965063512325,False,False,True,True,1.06166783462,73.35689198225737,15.325724667705158,88.68261664996253,False,False,True,False,False,0.0026333113874453394,0.0,27.92701084057198,True,False,False,-0.0033112582784585085,0.0033112582784585085,7.362966014839273,True,False,False,0.005924950624100337,0.0,20.564044825732708
g567_gate3b_development_00265,3466a9adf3cc41d266a58a074e437cfb8f3fc181824317476f3485b196098bd0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.12642802742,54.10492792725563,0.0,54.10492792725563,False,False,True,True,1.12338156893,70.03328576683998,0.0,70.03328576683998,False,False,True,True,1.11957349581,68.86106170713902,15.325724667705158,84.18678637484417,False,False,True,False,False,0.006085192700415786,0.0,30.081858447588544,True,False,False,0.0033898305129102173,0.0,14.153500608004194,True,False,False,0.002704530086114563,0.0,15.92835783958435
g567_gate3b_development_00266,e1417fbd60f528b692bed52caa499e0effaf7e0607e49a8d275d37e9ed243021,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.06421356421,51.70107167214155,0.0,51.70107167214155,False,False,True,True,1.05988455988,67.39152409136295,0.0,67.39152409136295,False,False,True,True,1.05050505051,69.56834439188242,15.325724667705158,84.89406905958758,False,False,True,False,False,0.012881355924246461,0.0,33.19299738744603,True,False,False,0.008849557513189861,0.0,17.502544968224626,True,False,False,0.004067796611118653,0.0,15.690452419221401
g567_gate3b_development_00267,4da7fae1463421e610601666a2953726b029b2ffc9d9a4187a51079c224f7cdf,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.07516891892,52.95896716415882,0.0,52.95896716415882,False,False,True,True,1.05236486486,66.61270838230848,0.0,66.61270838230848,False,False,True,True,1.06081081081,68.72127391397953,15.325724667705158,84.04699858168469,False,False,True,False,False,0.013354281227197822,0.0,31.08803141752587,True,False,False,-0.00802568218687512,0.00802568218687512,17.434290199376207,True,False,False,0.021209740775344026,0.0,13.653741218149662
g567_gate3b_development_00268,76aa6773455d304c004364191fc13594c3a4de53db5dc163bd08087dc5eb4fc8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,48,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.12142498746,84.40813887864351,0.0,84.40813887864351,False,False,True,True,1.10085298545,100.39026569575071,0.0,100.39026569575071,False,False,True,True,1.11239337682,102.75804065167904,15.325724667705158,118.0837653193842,False,False,True,False,False,0.008053691277609468,0.0,33.675626440740686,True,False,False,-0.010483135825155308,0.010483135825155308,17.693499623633485,True,False,False,0.018344519018249322,0.0,15.9821268171072
g567_gate3b_development_00269,6be90f20a731c658bdf43483e440f2e2aa2ab12d10f94b7fe7b1f048978c9d63,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,48,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.14504596527,72.367156855762,0.0,72.367156855762,False,False,True,True,1.1062308478,97.64211717993021,0.0,97.64211717993021,False,False,True,True,1.12717058223,101.74039844423532,15.325724667705158,117.06612311194048,False,False,True,False,False,0.015611061548769388,0.0,44.69896625617848,True,False,False,-0.01892890120687156,0.01892890120687156,19.424005932010274,True,False,False,0.033898305087558166,0.0,25.274960324168205
g567_gate3b_development_00270,8cad45a1c1f81b911733e10db0af711d08c8056d6c465a54371387d4d5a79bc3,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,48,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.11032448378,75.19765477627516,0.0,75.19765477627516,False,False,True,True,1.07787610619,109.32329390197992,0.0,109.32329390197992,False,False,True,True,1.09262536873,95.53432278335094,15.325724667705158,110.8600474510561,False,False,True,False,False,0.015940488846778227,0.0,35.662392674780946,True,False,False,-0.013683634376250099,0.013683634376250099,1.536753549076181,True,False,False,0.02922422955092585,0.0,34.125639125704765
g567_gate3b_development_00271,245a33317a640b50af1f42ef45eba06a21a257ea63d5eac1c1b881496d43df8f,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,48,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.10015898251,72.1479207277298,0.0,72.1479207277298,False,False,True,True,1.06306306306,103.91242057085037,0.0,103.91242057085037,False,False,True,True,1.07578166402,99.18050095438957,15.325724667705158,114.50622562209473,False,False,True,False,False,0.02215799614196073,0.0,42.358304894364935,True,False,False,-0.01196410768274633,0.01196410768274633,10.59380505124436,True,False,False,0.03371868978914857,0.0,31.764499843120575
g567_gate3b_development_00272,7530467f328da95a7f24541ac57a7c90c46a279b8a4b8baaa0eab664cf9c341d,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,48,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.13579049467,73.79224617034197,0.0,73.79224617034197,False,False,True,True,1.13385063046,93.65030005574226,0.0,93.65030005574226,False,False,True,True,1.13967022308,101.6712998971343,15.325724667705158,116.99702456483946,False,False,True,False,False,-0.0034158838520015108,0.0034158838520015108,43.204778394497495,True,False,False,-0.00513259195140985,0.00513259195140985,23.3467245090972,True,False,False,0.0017079419304028784,0.0,19.858053885400295
